path,filename,label,label_name
data/raw/fake\hard_131_1000.jpg,hard_131_1000.jpg,0,fake
data/raw/real\real_00078.jpg,real_00078.jpg,1,real
data/raw/real\real_01030.jpg,real_01030.jpg,1,real
data/raw/fake\mid_437_1101.jpg,mid_437_1101.jpg,0,fake
data/raw/fake\mid_159_1111.jpg,mid_159_1111.jpg,0,fake
data/raw/fake\mid_62_1110.jpg,mid_62_1110.jpg,0,fake
data/raw/fake\hard_4_1111.jpg,hard_4_1111.jpg,0,fake
data/raw/fake\hard_114_1111.jpg,hard_114_1111.jpg,0,fake
data/raw/fake\hard_236_1001.jpg,hard_236_1001.jpg,0,fake
data/raw/fake\mid_59_1111.jpg,mid_59_1111.jpg,0,fake
data/raw/fake\mid_465_1111.jpg,mid_465_1111.jpg,0,fake
data/raw/real\real_00105.jpg,real_00105.jpg,1,real
data/raw/real\real_00730.jpg,real_00730.jpg,1,real
data/raw/fake\easy_123_0100.jpg,easy_123_0100.jpg,0,fake
data/raw/real\real_00240.jpg,real_00240.jpg,1,real
data/raw/real\real_00243.jpg,real_00243.jpg,1,real
data/raw/fake\easy_195_1110.jpg,easy_195_1110.jpg,0,fake
data/raw/real\real_00355.jpg,real_00355.jpg,1,real
data/raw/fake\hard_234_1100.jpg,hard_234_1100.jpg,0,fake
data/raw/real\real_00762.jpg,real_00762.jpg,1,real
data/raw/fake\mid_201_1111.jpg,mid_201_1111.jpg,0,fake
data/raw/fake\easy_218_0011.jpg,easy_218_0011.jpg,0,fake
data/raw/real\real_00725.jpg,real_00725.jpg,1,real
data/raw/fake\hard_5_1111.jpg,hard_5_1111.jpg,0,fake
data/raw/fake\mid_383_1100.jpg,mid_383_1100.jpg,0,fake
data/raw/fake\easy_122_1011.jpg,easy_122_1011.jpg,0,fake
data/raw/real\real_00789.jpg,real_00789.jpg,1,real
data/raw/fake\mid_450_1101.jpg,mid_450_1101.jpg,0,fake
data/raw/real\real_00062.jpg,real_00062.jpg,1,real
data/raw/real\real_00413.jpg,real_00413.jpg,1,real
data/raw/real\real_00603.jpg,real_00603.jpg,1,real
data/raw/real\real_00180.jpg,real_00180.jpg,1,real
data/raw/fake\mid_340_1111.jpg,mid_340_1111.jpg,0,fake
data/raw/fake\mid_276_0011.jpg,mid_276_0011.jpg,0,fake
data/raw/real\real_00776.jpg,real_00776.jpg,1,real
data/raw/fake\mid_331_0011.jpg,mid_331_0011.jpg,0,fake
data/raw/real\real_00043.jpg,real_00043.jpg,1,real
data/raw/fake\hard_82_0011.jpg,hard_82_0011.jpg,0,fake
data/raw/real\real_00432.jpg,real_00432.jpg,1,real
data/raw/fake\mid_190_1111.jpg,mid_190_1111.jpg,0,fake
data/raw/real\real_00553.jpg,real_00553.jpg,1,real
data/raw/fake\mid_128_1110.jpg,mid_128_1110.jpg,0,fake
data/raw/real\real_00257.jpg,real_00257.jpg,1,real
data/raw/real\real_00802.jpg,real_00802.jpg,1,real
data/raw/real\real_00754.jpg,real_00754.jpg,1,real
data/raw/fake\mid_104_1100.jpg,mid_104_1100.jpg,0,fake
data/raw/real\real_00187.jpg,real_00187.jpg,1,real
data/raw/real\real_01044.jpg,real_01044.jpg,1,real
data/raw/real\real_00394.jpg,real_00394.jpg,1,real
data/raw/fake\easy_193_1110.jpg,easy_193_1110.jpg,0,fake
data/raw/real\real_00546.jpg,real_00546.jpg,1,real
data/raw/real\real_00017.jpg,real_00017.jpg,1,real
data/raw/fake\mid_153_1111.jpg,mid_153_1111.jpg,0,fake
data/raw/real\real_00204.jpg,real_00204.jpg,1,real
data/raw/real\real_00271.jpg,real_00271.jpg,1,real
data/raw/real\real_01012.jpg,real_01012.jpg,1,real
data/raw/fake\mid_207_1111.jpg,mid_207_1111.jpg,0,fake
data/raw/fake\mid_301_0101.jpg,mid_301_0101.jpg,0,fake
data/raw/fake\easy_116_111.jpg,easy_116_111.jpg,0,fake
data/raw/fake\mid_149_0011.jpg,mid_149_0011.jpg,0,fake
data/raw/real\real_00242.jpg,real_00242.jpg,1,real
data/raw/fake\mid_463_0100.jpg,mid_463_0100.jpg,0,fake
data/raw/fake\easy_45_1010.jpg,easy_45_1010.jpg,0,fake
data/raw/fake\easy_196_0010.jpg,easy_196_0010.jpg,0,fake
data/raw/real\real_00852.jpg,real_00852.jpg,1,real
data/raw/fake\mid_418_1101.jpg,mid_418_1101.jpg,0,fake
data/raw/fake\hard_89_1110.jpg,hard_89_1110.jpg,0,fake
data/raw/fake\mid_140_1111.jpg,mid_140_1111.jpg,0,fake
data/raw/fake\mid_397_1111.jpg,mid_397_1111.jpg,0,fake
data/raw/real\real_00111.jpg,real_00111.jpg,1,real
data/raw/fake\easy_206_0011.jpg,easy_206_0011.jpg,0,fake
data/raw/fake\hard_81_1101.jpg,hard_81_1101.jpg,0,fake
data/raw/fake\mid_267_1111.jpg,mid_267_1111.jpg,0,fake
data/raw/real\real_00675.jpg,real_00675.jpg,1,real
data/raw/fake\mid_32_1111.jpg,mid_32_1111.jpg,0,fake
data/raw/real\real_00008.jpg,real_00008.jpg,1,real
data/raw/real\real_00193.jpg,real_00193.jpg,1,real
data/raw/real\real_00993.jpg,real_00993.jpg,1,real
data/raw/fake\mid_415_1111.jpg,mid_415_1111.jpg,0,fake
data/raw/fake\easy_35_0110.jpg,easy_35_0110.jpg,0,fake
data/raw/fake\mid_112_0001.jpg,mid_112_0001.jpg,0,fake
data/raw/fake\hard_238_1000.jpg,hard_238_1000.jpg,0,fake
data/raw/real\real_01058.jpg,real_01058.jpg,1,real
data/raw/fake\easy_139_0110.jpg,easy_139_0110.jpg,0,fake
data/raw/fake\mid_52_1111.jpg,mid_52_1111.jpg,0,fake
data/raw/real\real_00795.jpg,real_00795.jpg,1,real
data/raw/real\real_00797.jpg,real_00797.jpg,1,real
data/raw/real\real_00258.jpg,real_00258.jpg,1,real
data/raw/fake\mid_432_1111.jpg,mid_432_1111.jpg,0,fake
data/raw/real\real_00097.jpg,real_00097.jpg,1,real
data/raw/real\real_00178.jpg,real_00178.jpg,1,real
data/raw/fake\hard_173_1110.jpg,hard_173_1110.jpg,0,fake
data/raw/fake\mid_119_1111.jpg,mid_119_1111.jpg,0,fake
data/raw/fake\hard_156_1111.jpg,hard_156_1111.jpg,0,fake
data/raw/fake\easy_159_1111.jpg,easy_159_1111.jpg,0,fake
data/raw/real\real_00368.jpg,real_00368.jpg,1,real
data/raw/real\real_00598.jpg,real_00598.jpg,1,real
data/raw/fake\mid_172_1111.jpg,mid_172_1111.jpg,0,fake
data/raw/real\real_00451.jpg,real_00451.jpg,1,real
data/raw/real\real_00625.jpg,real_00625.jpg,1,real
data/raw/fake\easy_67_0101.jpg,easy_67_0101.jpg,0,fake
data/raw/fake\mid_154_1111.jpg,mid_154_1111.jpg,0,fake
data/raw/fake\mid_232_1111.jpg,mid_232_1111.jpg,0,fake
data/raw/real\real_00604.jpg,real_00604.jpg,1,real
data/raw/fake\mid_250_1111.jpg,mid_250_1111.jpg,0,fake
data/raw/real\real_00357.jpg,real_00357.jpg,1,real
data/raw/real\real_00139.jpg,real_00139.jpg,1,real
data/raw/fake\easy_213_1111.jpg,easy_213_1111.jpg,0,fake
data/raw/fake\mid_214_1011.jpg,mid_214_1011.jpg,0,fake
data/raw/fake\mid_152_1100.jpg,mid_152_1100.jpg,0,fake
data/raw/real\real_00452.jpg,real_00452.jpg,1,real
data/raw/fake\easy_89_0010.jpg,easy_89_0010.jpg,0,fake
data/raw/real\real_00731.jpg,real_00731.jpg,1,real
data/raw/fake\easy_6_1110.jpg,easy_6_1110.jpg,0,fake
data/raw/fake\easy_37_0010.jpg,easy_37_0010.jpg,0,fake
data/raw/real\real_00088.jpg,real_00088.jpg,1,real
data/raw/fake\easy_56_1110.jpg,easy_56_1110.jpg,0,fake
data/raw/real\real_00537.jpg,real_00537.jpg,1,real
data/raw/fake\mid_360_1100.jpg,mid_360_1100.jpg,0,fake
data/raw/real\real_00794.jpg,real_00794.jpg,1,real
data/raw/real\real_00894.jpg,real_00894.jpg,1,real
data/raw/fake\mid_268_0010.jpg,mid_268_0010.jpg,0,fake
data/raw/fake\mid_3_1100.jpg,mid_3_1100.jpg,0,fake
data/raw/real\real_00205.jpg,real_00205.jpg,1,real
data/raw/fake\hard_59_1110.jpg,hard_59_1110.jpg,0,fake
data/raw/real\real_00002.jpg,real_00002.jpg,1,real
data/raw/real\real_00759.jpg,real_00759.jpg,1,real
data/raw/real\real_00346.jpg,real_00346.jpg,1,real
data/raw/real\real_00899.jpg,real_00899.jpg,1,real
data/raw/real\real_00425.jpg,real_00425.jpg,1,real
data/raw/fake\mid_361_0001.jpg,mid_361_0001.jpg,0,fake
data/raw/fake\hard_177_1011.jpg,hard_177_1011.jpg,0,fake
data/raw/fake\mid_219_1111.jpg,mid_219_1111.jpg,0,fake
data/raw/real\real_00873.jpg,real_00873.jpg,1,real
data/raw/fake\mid_36_1100.jpg,mid_36_1100.jpg,0,fake
data/raw/fake\easy_27_1000.jpg,easy_27_1000.jpg,0,fake
data/raw/real\real_00226.jpg,real_00226.jpg,1,real
data/raw/real\real_00787.jpg,real_00787.jpg,1,real
data/raw/fake\hard_147_1111.jpg,hard_147_1111.jpg,0,fake
data/raw/fake\mid_185_1110.jpg,mid_185_1110.jpg,0,fake
data/raw/fake\easy_233_0010.jpg,easy_233_0010.jpg,0,fake
data/raw/real\real_00784.jpg,real_00784.jpg,1,real
data/raw/fake\mid_155_1100.jpg,mid_155_1100.jpg,0,fake
data/raw/real\real_00085.jpg,real_00085.jpg,1,real
data/raw/real\real_01079.jpg,real_01079.jpg,1,real
data/raw/fake\hard_154_1100.jpg,hard_154_1100.jpg,0,fake
data/raw/real\real_00658.jpg,real_00658.jpg,1,real
data/raw/real\real_00850.jpg,real_00850.jpg,1,real
data/raw/fake\hard_75_0011.jpg,hard_75_0011.jpg,0,fake
data/raw/real\real_00288.jpg,real_00288.jpg,1,real
data/raw/real\real_00304.jpg,real_00304.jpg,1,real
data/raw/real\real_00914.jpg,real_00914.jpg,1,real
data/raw/real\real_00987.jpg,real_00987.jpg,1,real
data/raw/real\real_00414.jpg,real_00414.jpg,1,real
data/raw/real\real_00826.jpg,real_00826.jpg,1,real
data/raw/fake\mid_356_1110.jpg,mid_356_1110.jpg,0,fake
data/raw/real\real_00982.jpg,real_00982.jpg,1,real
data/raw/fake\mid_295_0111.jpg,mid_295_0111.jpg,0,fake
data/raw/real\real_00717.jpg,real_00717.jpg,1,real
data/raw/real\real_00606.jpg,real_00606.jpg,1,real
data/raw/real\real_00815.jpg,real_00815.jpg,1,real
data/raw/real\real_00127.jpg,real_00127.jpg,1,real
data/raw/fake\mid_417_1111.jpg,mid_417_1111.jpg,0,fake
data/raw/real\real_01066.jpg,real_01066.jpg,1,real
data/raw/real\real_00015.jpg,real_00015.jpg,1,real
data/raw/real\real_00115.jpg,real_00115.jpg,1,real
data/raw/real\real_00749.jpg,real_00749.jpg,1,real
data/raw/real\real_00302.jpg,real_00302.jpg,1,real
data/raw/real\real_00386.jpg,real_00386.jpg,1,real
data/raw/real\real_00944.jpg,real_00944.jpg,1,real
data/raw/real\real_00792.jpg,real_00792.jpg,1,real
data/raw/fake\mid_47_1110.jpg,mid_47_1110.jpg,0,fake
data/raw/fake\mid_273_1101.jpg,mid_273_1101.jpg,0,fake
data/raw/fake\easy_47_1110.jpg,easy_47_1110.jpg,0,fake
data/raw/fake\mid_289_1101.jpg,mid_289_1101.jpg,0,fake
data/raw/real\real_00721.jpg,real_00721.jpg,1,real
data/raw/real\real_00743.jpg,real_00743.jpg,1,real
data/raw/fake\hard_63_1101.jpg,hard_63_1101.jpg,0,fake
data/raw/real\real_00933.jpg,real_00933.jpg,1,real
data/raw/real\real_01071.jpg,real_01071.jpg,1,real
data/raw/real\real_00752.jpg,real_00752.jpg,1,real
data/raw/fake\easy_129_1111.jpg,easy_129_1111.jpg,0,fake
data/raw/real\real_00966.jpg,real_00966.jpg,1,real
data/raw/fake\easy_2_1111.jpg,easy_2_1111.jpg,0,fake
data/raw/fake\mid_78_1101.jpg,mid_78_1101.jpg,0,fake
data/raw/fake\mid_173_1110.jpg,mid_173_1110.jpg,0,fake
data/raw/real\real_00332.jpg,real_00332.jpg,1,real
data/raw/real\real_00632.jpg,real_00632.jpg,1,real
data/raw/real\real_00975.jpg,real_00975.jpg,1,real
data/raw/fake\mid_187_1101.jpg,mid_187_1101.jpg,0,fake
data/raw/fake\mid_236_1111.jpg,mid_236_1111.jpg,0,fake
data/raw/fake\mid_148_0001.jpg,mid_148_0001.jpg,0,fake
data/raw/fake\hard_195_1000.jpg,hard_195_1000.jpg,0,fake
data/raw/real\real_00072.jpg,real_00072.jpg,1,real
data/raw/real\real_00565.jpg,real_00565.jpg,1,real
data/raw/real\real_00509.jpg,real_00509.jpg,1,real
data/raw/real\real_00169.jpg,real_00169.jpg,1,real
data/raw/real\real_00336.jpg,real_00336.jpg,1,real
data/raw/real\real_01003.jpg,real_01003.jpg,1,real
data/raw/fake\easy_99_0101.jpg,easy_99_0101.jpg,0,fake
data/raw/fake\hard_45_1111.jpg,hard_45_1111.jpg,0,fake
data/raw/fake\mid_470_1001.jpg,mid_470_1001.jpg,0,fake
data/raw/fake\mid_381_1101.jpg,mid_381_1101.jpg,0,fake
data/raw/real\real_00811.jpg,real_00811.jpg,1,real
data/raw/real\real_00663.jpg,real_00663.jpg,1,real
data/raw/real\real_00560.jpg,real_00560.jpg,1,real
data/raw/real\real_00584.jpg,real_00584.jpg,1,real
data/raw/real\real_00038.jpg,real_00038.jpg,1,real
data/raw/fake\hard_6_1110.jpg,hard_6_1110.jpg,0,fake
data/raw/real\real_00558.jpg,real_00558.jpg,1,real
data/raw/real\real_00469.jpg,real_00469.jpg,1,real
data/raw/real\real_00059.jpg,real_00059.jpg,1,real
data/raw/real\real_01068.jpg,real_01068.jpg,1,real
data/raw/fake\easy_8_0010.jpg,easy_8_0010.jpg,0,fake
data/raw/real\real_00198.jpg,real_00198.jpg,1,real
data/raw/real\real_00247.jpg,real_00247.jpg,1,real
data/raw/real\real_00869.jpg,real_00869.jpg,1,real
data/raw/fake\hard_225_0011.jpg,hard_225_0011.jpg,0,fake
data/raw/real\real_00073.jpg,real_00073.jpg,1,real
data/raw/real\real_00886.jpg,real_00886.jpg,1,real
data/raw/fake\hard_102_1001.jpg,hard_102_1001.jpg,0,fake
data/raw/fake\easy_150_0011.jpg,easy_150_0011.jpg,0,fake
data/raw/fake\easy_59_0010.jpg,easy_59_0010.jpg,0,fake
data/raw/fake\mid_346_0011.jpg,mid_346_0011.jpg,0,fake
data/raw/fake\mid_431_0001.jpg,mid_431_0001.jpg,0,fake
data/raw/fake\easy_211_1100.jpg,easy_211_1100.jpg,0,fake
data/raw/fake\mid_434_1110.jpg,mid_434_1110.jpg,0,fake
data/raw/real\real_00659.jpg,real_00659.jpg,1,real
data/raw/real\real_00400.jpg,real_00400.jpg,1,real
data/raw/real\real_00224.jpg,real_00224.jpg,1,real
data/raw/real\real_00004.jpg,real_00004.jpg,1,real
data/raw/fake\mid_314_1101.jpg,mid_314_1101.jpg,0,fake
data/raw/fake\hard_140_1111.jpg,hard_140_1111.jpg,0,fake
data/raw/fake\mid_138_0011.jpg,mid_138_0011.jpg,0,fake
data/raw/real\real_00723.jpg,real_00723.jpg,1,real
data/raw/fake\hard_54_0001.jpg,hard_54_0001.jpg,0,fake
data/raw/fake\easy_160_0011.jpg,easy_160_0011.jpg,0,fake
data/raw/real\real_00849.jpg,real_00849.jpg,1,real
data/raw/fake\mid_262_1111.jpg,mid_262_1111.jpg,0,fake
data/raw/fake\mid_50_1111.jpg,mid_50_1111.jpg,0,fake
data/raw/fake\hard_161_1100.jpg,hard_161_1100.jpg,0,fake
data/raw/real\real_00888.jpg,real_00888.jpg,1,real
data/raw/real\real_00612.jpg,real_00612.jpg,1,real
data/raw/fake\easy_178_1111.jpg,easy_178_1111.jpg,0,fake
data/raw/fake\mid_109_1111.jpg,mid_109_1111.jpg,0,fake
data/raw/real\real_00074.jpg,real_00074.jpg,1,real
data/raw/fake\easy_103_1111.jpg,easy_103_1111.jpg,0,fake
data/raw/fake\mid_255_0011.jpg,mid_255_0011.jpg,0,fake
data/raw/real\real_00767.jpg,real_00767.jpg,1,real
data/raw/fake\mid_171_1100.jpg,mid_171_1100.jpg,0,fake
data/raw/fake\mid_442_0111.jpg,mid_442_0111.jpg,0,fake
data/raw/real\real_00580.jpg,real_00580.jpg,1,real
data/raw/real\real_00128.jpg,real_00128.jpg,1,real
data/raw/fake\hard_185_1100.jpg,hard_185_1100.jpg,0,fake
data/raw/fake\easy_117_0101.jpg,easy_117_0101.jpg,0,fake
data/raw/real\real_00568.jpg,real_00568.jpg,1,real
data/raw/fake\mid_438_0010.jpg,mid_438_0010.jpg,0,fake
data/raw/real\real_00353.jpg,real_00353.jpg,1,real
data/raw/real\real_00647.jpg,real_00647.jpg,1,real
data/raw/fake\hard_69_0011.jpg,hard_69_0011.jpg,0,fake
data/raw/real\real_01038.jpg,real_01038.jpg,1,real
data/raw/real\real_00540.jpg,real_00540.jpg,1,real
data/raw/real\real_00764.jpg,real_00764.jpg,1,real
data/raw/fake\mid_2_1101.jpg,mid_2_1101.jpg,0,fake
data/raw/real\real_00728.jpg,real_00728.jpg,1,real
data/raw/real\real_00860.jpg,real_00860.jpg,1,real
data/raw/real\real_00783.jpg,real_00783.jpg,1,real
data/raw/fake\mid_307_1101.jpg,mid_307_1101.jpg,0,fake
data/raw/fake\easy_29_0011.jpg,easy_29_0011.jpg,0,fake
data/raw/fake\hard_22_1111.jpg,hard_22_1111.jpg,0,fake
data/raw/fake\mid_131_1111.jpg,mid_131_1111.jpg,0,fake
data/raw/fake\mid_196_1100.jpg,mid_196_1100.jpg,0,fake
data/raw/fake\mid_354_1110.jpg,mid_354_1110.jpg,0,fake
data/raw/real\real_00131.jpg,real_00131.jpg,1,real
data/raw/real\real_00190.jpg,real_00190.jpg,1,real
data/raw/real\real_00773.jpg,real_00773.jpg,1,real
data/raw/fake\hard_19_1111.jpg,hard_19_1111.jpg,0,fake
data/raw/real\real_00536.jpg,real_00536.jpg,1,real
data/raw/real\real_00576.jpg,real_00576.jpg,1,real
data/raw/real\real_00750.jpg,real_00750.jpg,1,real
data/raw/real\real_00037.jpg,real_00037.jpg,1,real
data/raw/fake\mid_80_1111.jpg,mid_80_1111.jpg,0,fake
data/raw/fake\easy_170_0010.jpg,easy_170_0010.jpg,0,fake
data/raw/fake\mid_125_1111.jpg,mid_125_1111.jpg,0,fake
data/raw/fake\hard_31_0011.jpg,hard_31_0011.jpg,0,fake
data/raw/fake\hard_190_1111.jpg,hard_190_1111.jpg,0,fake
data/raw/fake\hard_3_1111.jpg,hard_3_1111.jpg,0,fake
data/raw/real\real_00034.jpg,real_00034.jpg,1,real
data/raw/fake\hard_96_1110.jpg,hard_96_1110.jpg,0,fake
data/raw/real\real_00641.jpg,real_00641.jpg,1,real
data/raw/real\real_00259.jpg,real_00259.jpg,1,real
data/raw/real\real_00316.jpg,real_00316.jpg,1,real
data/raw/fake\mid_49_1111.jpg,mid_49_1111.jpg,0,fake
data/raw/real\real_01009.jpg,real_01009.jpg,1,real
data/raw/real\real_00253.jpg,real_00253.jpg,1,real
data/raw/real\real_00517.jpg,real_00517.jpg,1,real
data/raw/real\real_00655.jpg,real_00655.jpg,1,real
data/raw/fake\easy_100_1111.jpg,easy_100_1111.jpg,0,fake
data/raw/real\real_00350.jpg,real_00350.jpg,1,real
data/raw/real\real_00262.jpg,real_00262.jpg,1,real
data/raw/real\real_00937.jpg,real_00937.jpg,1,real
data/raw/real\real_00103.jpg,real_00103.jpg,1,real
data/raw/real\real_00165.jpg,real_00165.jpg,1,real
data/raw/fake\easy_43_1100.jpg,easy_43_1100.jpg,0,fake
data/raw/fake\mid_389_1101.jpg,mid_389_1101.jpg,0,fake
data/raw/real\real_01034.jpg,real_01034.jpg,1,real
data/raw/real\real_00173.jpg,real_00173.jpg,1,real
data/raw/real\real_00358.jpg,real_00358.jpg,1,real
data/raw/real\real_00263.jpg,real_00263.jpg,1,real
data/raw/fake\mid_66_1100.jpg,mid_66_1100.jpg,0,fake
data/raw/fake\hard_179_1111.jpg,hard_179_1111.jpg,0,fake
data/raw/real\real_00125.jpg,real_00125.jpg,1,real
data/raw/fake\mid_306_1111.jpg,mid_306_1111.jpg,0,fake
data/raw/real\real_00564.jpg,real_00564.jpg,1,real
data/raw/real\real_00814.jpg,real_00814.jpg,1,real
data/raw/real\real_00715.jpg,real_00715.jpg,1,real
data/raw/real\real_00377.jpg,real_00377.jpg,1,real
data/raw/real\real_00154.jpg,real_00154.jpg,1,real
data/raw/real\real_00513.jpg,real_00513.jpg,1,real
data/raw/real\real_00551.jpg,real_00551.jpg,1,real
data/raw/fake\mid_319_1111.jpg,mid_319_1111.jpg,0,fake
data/raw/real\real_00950.jpg,real_00950.jpg,1,real
data/raw/real\real_00700.jpg,real_00700.jpg,1,real
data/raw/real\real_00541.jpg,real_00541.jpg,1,real
data/raw/fake\hard_235_0001.jpg,hard_235_0001.jpg,0,fake
data/raw/fake\easy_85_1111.jpg,easy_85_1111.jpg,0,fake
data/raw/real\real_00171.jpg,real_00171.jpg,1,real
data/raw/fake\hard_71_1100.jpg,hard_71_1100.jpg,0,fake
data/raw/fake\hard_62_1010.jpg,hard_62_1010.jpg,0,fake
data/raw/real\real_01048.jpg,real_01048.jpg,1,real
data/raw/fake\hard_18_1111.jpg,hard_18_1111.jpg,0,fake
data/raw/fake\easy_80_0001.jpg,easy_80_0001.jpg,0,fake
data/raw/real\real_00232.jpg,real_00232.jpg,1,real
data/raw/real\real_00143.jpg,real_00143.jpg,1,real
data/raw/fake\mid_147_1110.jpg,mid_147_1110.jpg,0,fake
data/raw/real\real_00475.jpg,real_00475.jpg,1,real
data/raw/real\real_00030.jpg,real_00030.jpg,1,real
data/raw/real\real_00155.jpg,real_00155.jpg,1,real
data/raw/real\real_00803.jpg,real_00803.jpg,1,real
data/raw/real\real_00132.jpg,real_00132.jpg,1,real
data/raw/fake\hard_97_1001.jpg,hard_97_1001.jpg,0,fake
data/raw/real\real_00531.jpg,real_00531.jpg,1,real
data/raw/real\real_00918.jpg,real_00918.jpg,1,real
data/raw/real\real_00611.jpg,real_00611.jpg,1,real
data/raw/fake\mid_464_1111.jpg,mid_464_1111.jpg,0,fake
data/raw/real\real_00188.jpg,real_00188.jpg,1,real
data/raw/real\real_00003.jpg,real_00003.jpg,1,real
data/raw/fake\mid_33_1011.jpg,mid_33_1011.jpg,0,fake
data/raw/real\real_00673.jpg,real_00673.jpg,1,real
data/raw/real\real_00810.jpg,real_00810.jpg,1,real
data/raw/fake\hard_40_1111.jpg,hard_40_1111.jpg,0,fake
data/raw/fake\mid_339_1100.jpg,mid_339_1100.jpg,0,fake
data/raw/fake\mid_404_0011.jpg,mid_404_0011.jpg,0,fake
data/raw/fake\easy_158_0011.jpg,easy_158_0011.jpg,0,fake
data/raw/fake\mid_178_1111.jpg,mid_178_1111.jpg,0,fake
data/raw/real\real_00846.jpg,real_00846.jpg,1,real
data/raw/real\real_00705.jpg,real_00705.jpg,1,real
data/raw/fake\hard_175_1100.jpg,hard_175_1100.jpg,0,fake
data/raw/fake\easy_138_0101.jpg,easy_138_0101.jpg,0,fake
data/raw/real\real_00704.jpg,real_00704.jpg,1,real
data/raw/real\real_00807.jpg,real_00807.jpg,1,real
data/raw/real\real_00060.jpg,real_00060.jpg,1,real
data/raw/fake\mid_18_1111.jpg,mid_18_1111.jpg,0,fake
data/raw/real\real_01040.jpg,real_01040.jpg,1,real
data/raw/real\real_00153.jpg,real_00153.jpg,1,real
data/raw/fake\hard_2_1111.jpg,hard_2_1111.jpg,0,fake
data/raw/fake\easy_90_1111.jpg,easy_90_1111.jpg,0,fake
data/raw/real\real_00448.jpg,real_00448.jpg,1,real
data/raw/fake\mid_275_1100.jpg,mid_275_1100.jpg,0,fake
data/raw/real\real_01074.jpg,real_01074.jpg,1,real
data/raw/real\real_00251.jpg,real_00251.jpg,1,real
data/raw/real\real_00653.jpg,real_00653.jpg,1,real
data/raw/fake\mid_461_1100.jpg,mid_461_1100.jpg,0,fake
data/raw/real\real_00529.jpg,real_00529.jpg,1,real
data/raw/real\real_00276.jpg,real_00276.jpg,1,real
data/raw/fake\mid_6_1111.jpg,mid_6_1111.jpg,0,fake
data/raw/real\real_00274.jpg,real_00274.jpg,1,real
data/raw/real\real_01016.jpg,real_01016.jpg,1,real
data/raw/real\real_00990.jpg,real_00990.jpg,1,real
data/raw/real\real_00527.jpg,real_00527.jpg,1,real
data/raw/fake\hard_42_1111.jpg,hard_42_1111.jpg,0,fake
data/raw/real\real_00147.jpg,real_00147.jpg,1,real
data/raw/real\real_00522.jpg,real_00522.jpg,1,real
data/raw/real\real_00649.jpg,real_00649.jpg,1,real
data/raw/real\real_00333.jpg,real_00333.jpg,1,real
data/raw/real\real_00666.jpg,real_00666.jpg,1,real
data/raw/fake\easy_128_0111.jpg,easy_128_0111.jpg,0,fake
data/raw/real\real_00089.jpg,real_00089.jpg,1,real
data/raw/real\real_00692.jpg,real_00692.jpg,1,real
data/raw/fake\hard_38_1110.jpg,hard_38_1110.jpg,0,fake
data/raw/real\real_00347.jpg,real_00347.jpg,1,real
data/raw/real\real_00323.jpg,real_00323.jpg,1,real
data/raw/fake\easy_136_0111.jpg,easy_136_0111.jpg,0,fake
data/raw/fake\mid_405_0011.jpg,mid_405_0011.jpg,0,fake
data/raw/fake\mid_75_1111.jpg,mid_75_1111.jpg,0,fake
data/raw/real\real_01077.jpg,real_01077.jpg,1,real
data/raw/fake\easy_62_0001.jpg,easy_62_0001.jpg,0,fake
data/raw/real\real_00821.jpg,real_00821.jpg,1,real
data/raw/real\real_00707.jpg,real_00707.jpg,1,real
data/raw/real\real_00605.jpg,real_00605.jpg,1,real
data/raw/real\real_00200.jpg,real_00200.jpg,1,real
data/raw/real\real_00827.jpg,real_00827.jpg,1,real
data/raw/real\real_00651.jpg,real_00651.jpg,1,real
data/raw/real\real_00426.jpg,real_00426.jpg,1,real
data/raw/real\real_00800.jpg,real_00800.jpg,1,real
data/raw/real\real_00931.jpg,real_00931.jpg,1,real
data/raw/fake\mid_5_0011.jpg,mid_5_0011.jpg,0,fake
data/raw/fake\mid_133_1001.jpg,mid_133_1001.jpg,0,fake
data/raw/real\real_00903.jpg,real_00903.jpg,1,real
data/raw/real\real_00677.jpg,real_00677.jpg,1,real
data/raw/fake\hard_107_1111.jpg,hard_107_1111.jpg,0,fake
data/raw/fake\easy_194_1011.jpg,easy_194_1011.jpg,0,fake
data/raw/real\real_00121.jpg,real_00121.jpg,1,real
data/raw/real\real_00011.jpg,real_00011.jpg,1,real
data/raw/fake\mid_457_1100.jpg,mid_457_1100.jpg,0,fake
data/raw/fake\mid_177_1111.jpg,mid_177_1111.jpg,0,fake
data/raw/real\real_00618.jpg,real_00618.jpg,1,real
data/raw/real\real_00424.jpg,real_00424.jpg,1,real
data/raw/real\real_00989.jpg,real_00989.jpg,1,real
data/raw/real\real_00233.jpg,real_00233.jpg,1,real
data/raw/fake\hard_108_1111.jpg,hard_108_1111.jpg,0,fake
data/raw/real\real_00758.jpg,real_00758.jpg,1,real
data/raw/real\real_00176.jpg,real_00176.jpg,1,real
data/raw/fake\easy_208_1111.jpg,easy_208_1111.jpg,0,fake
data/raw/fake\mid_329_1110.jpg,mid_329_1110.jpg,0,fake
data/raw/real\real_00893.jpg,real_00893.jpg,1,real
data/raw/fake\mid_332_1111.jpg,mid_332_1111.jpg,0,fake
data/raw/fake\easy_41_0001.jpg,easy_41_0001.jpg,0,fake
data/raw/real\real_00785.jpg,real_00785.jpg,1,real
